transcriptID_trim,log2FoldChange
TRINITY_DN1059_c0_g1::TRINITY_DN1059_c0_g1_i1,-0.258612156638653
TRINITY_DN4461_c0_g1::TRINITY_DN4461_c0_g1_i11,-0.543164168557512
TRINITY_DN2296_c0_g1::TRINITY_DN2296_c0_g1_i7,-0.669607818260101
TRINITY_DN38520_c0_g1::TRINITY_DN38520_c0_g1_i1,0.881712521211731
TRINITY_DN17858_c0_g1::TRINITY_DN17858_c0_g1_i5,-0.816362882215107
TRINITY_DN1318_c0_g1::TRINITY_DN1318_c0_g1_i15,2.43355306697675
TRINITY_DN8585_c0_g1::TRINITY_DN8585_c0_g1_i1,0.517167189244091
TRINITY_DN366_c0_g1::TRINITY_DN366_c0_g1_i9,1.77652935154145
TRINITY_DN4324_c0_g1::TRINITY_DN4324_c0_g1_i10,-0.370129441899513
TRINITY_DN5881_c2_g1::TRINITY_DN5881_c2_g1_i12,0.755416098622
TRINITY_DN5881_c2_g1::TRINITY_DN5881_c2_g1_i10,0.755416098622
TRINITY_DN6314_c0_g1::TRINITY_DN6314_c0_g1_i25,1.03212650016735
TRINITY_DN7965_c0_g1::TRINITY_DN7965_c0_g1_i1,-0.558848168970804
TRINITY_DN1854_c0_g1::TRINITY_DN1854_c0_g1_i6,1.32618889397004
TRINITY_DN10061_c0_g1::TRINITY_DN10061_c0_g1_i3,1.47086138405197
TRINITY_DN204_c0_g1::TRINITY_DN204_c0_g1_i5,1.52099244067181
TRINITY_DN3834_c0_g1::TRINITY_DN3834_c0_g1_i12,0.553828540943859
TRINITY_DN3834_c0_g1::TRINITY_DN3834_c0_g1_i22,0.553828540943859
TRINITY_DN30939_c0_g1::TRINITY_DN30939_c0_g1_i1,0.968063544243652
TRINITY_DN1839_c3_g1::TRINITY_DN1839_c3_g1_i2,0.962980178967694
TRINITY_DN3653_c0_g1::TRINITY_DN3653_c0_g1_i3,1.03408556955435
TRINITY_DN2038_c0_g1::TRINITY_DN2038_c0_g1_i1,-0.679265351863119
TRINITY_DN2038_c0_g1::TRINITY_DN2038_c0_g1_i6,-0.679265351863119
TRINITY_DN14552_c0_g1::TRINITY_DN14552_c0_g1_i2,0.99696676696176
TRINITY_DN21386_c0_g1::TRINITY_DN21386_c0_g1_i1,0.979231253691058
TRINITY_DN12866_c0_g1::TRINITY_DN12866_c0_g1_i1,2.43004207769035
TRINITY_DN464_c0_g1::TRINITY_DN464_c0_g1_i8,-0.335079942336165
TRINITY_DN18906_c0_g1::TRINITY_DN18906_c0_g1_i2,1.15776909147309
TRINITY_DN3627_c0_g1::TRINITY_DN3627_c0_g1_i9,0.500412345895559
TRINITY_DN213_c0_g1::TRINITY_DN213_c0_g1_i7,1.03558452540733
TRINITY_DN13053_c0_g1::TRINITY_DN13053_c0_g1_i1,1.02501772149856
TRINITY_DN5514_c0_g1::TRINITY_DN5514_c0_g1_i4,0.653587165242974
TRINITY_DN2695_c0_g1::TRINITY_DN2695_c0_g1_i18,-0.77966580767169
TRINITY_DN2695_c0_g1::TRINITY_DN2695_c0_g1_i16,-0.779665800024998
TRINITY_DN5935_c0_g1::TRINITY_DN5935_c0_g1_i14,-0.407692946176487
TRINITY_DN5794_c0_g1::TRINITY_DN5794_c0_g1_i11,1.3810241612078
TRINITY_DN1009_c0_g1::TRINITY_DN1009_c0_g1_i12,-0.701325628168648
TRINITY_DN45_c0_g1::TRINITY_DN45_c0_g1_i20,0.61638478075846
TRINITY_DN1852_c7_g1::TRINITY_DN1852_c7_g1_i11,-0.372035853283675
TRINITY_DN14827_c0_g1::TRINITY_DN14827_c0_g1_i10,-0.590374010666068
TRINITY_DN1493_c0_g1::TRINITY_DN1493_c0_g1_i38,-1.87945939833209
TRINITY_DN8753_c0_g1::TRINITY_DN8753_c0_g1_i6,0.239229990478709
TRINITY_DN6986_c0_g2::TRINITY_DN6986_c0_g2_i1,0.63273903497301
TRINITY_DN159_c0_g2::TRINITY_DN159_c0_g2_i4,1.03954026433327
TRINITY_DN274_c0_g1::TRINITY_DN274_c0_g1_i1,-0.731148320394391
TRINITY_DN2121_c0_g1::TRINITY_DN2121_c0_g1_i1,0.346154458355576
TRINITY_DN4961_c0_g1::TRINITY_DN4961_c0_g1_i14,-1.31848414428909
TRINITY_DN417_c0_g1::TRINITY_DN417_c0_g1_i9,0.928298024645057
TRINITY_DN16091_c0_g1::TRINITY_DN16091_c0_g1_i6,1.02298570833493
TRINITY_DN6101_c0_g1::TRINITY_DN6101_c0_g1_i30,-1.43268621833749
TRINITY_DN6606_c0_g1::TRINITY_DN6606_c0_g1_i3,-0.463821877967149
TRINITY_DN6101_c0_g1::TRINITY_DN6101_c0_g1_i12,-1.43268621833749
TRINITY_DN6606_c0_g1::TRINITY_DN6606_c0_g1_i4,-0.463821877967149
TRINITY_DN8175_c0_g1::TRINITY_DN8175_c0_g1_i12,-0.566484433220136
TRINITY_DN18416_c0_g2::TRINITY_DN18416_c0_g2_i1,0.922011728696214
TRINITY_DN3686_c0_g1::TRINITY_DN3686_c0_g1_i11,-0.323560371669719
TRINITY_DN8388_c0_g1::TRINITY_DN8388_c0_g1_i11,1.68675067134137
TRINITY_DN7987_c0_g1::TRINITY_DN7987_c0_g1_i1,0.41062756392838
TRINITY_DN16099_c0_g1::TRINITY_DN16099_c0_g1_i10,1.15454366486873
TRINITY_DN2659_c0_g1::TRINITY_DN2659_c0_g1_i8,-0.265184708597641
TRINITY_DN1481_c0_g1::TRINITY_DN1481_c0_g1_i2,0.87055061615291
TRINITY_DN8887_c1_g1::TRINITY_DN8887_c1_g1_i2,1.18798106047908
TRINITY_DN789_c0_g1::TRINITY_DN789_c0_g1_i18,-0.45314883591845
TRINITY_DN14265_c0_g1::TRINITY_DN14265_c0_g1_i1,-0.379073276147823
TRINITY_DN1547_c0_g1::TRINITY_DN1547_c0_g1_i4,-0.403370809252914
TRINITY_DN4014_c0_g1::TRINITY_DN4014_c0_g1_i5,-0.410904465453314
TRINITY_DN19465_c0_g1::TRINITY_DN19465_c0_g1_i8,1.4798781785669
TRINITY_DN820_c8_g1::TRINITY_DN820_c8_g1_i7,-1.48003634594438
TRINITY_DN1671_c0_g1::TRINITY_DN1671_c0_g1_i18,0.750951972601033
TRINITY_DN3360_c0_g1::TRINITY_DN3360_c0_g1_i2,0.673725692667407
TRINITY_DN9074_c0_g1::TRINITY_DN9074_c0_g1_i1,-0.437055763721893
TRINITY_DN5369_c0_g2::TRINITY_DN5369_c0_g2_i4,1.67974645771669
TRINITY_DN11896_c0_g1::TRINITY_DN11896_c0_g1_i3,1.77031709784188
TRINITY_DN1319_c0_g1::TRINITY_DN1319_c0_g1_i6,0.842142172117041
TRINITY_DN7629_c0_g1::TRINITY_DN7629_c0_g1_i13,1.1093951540692
TRINITY_DN7629_c0_g1::TRINITY_DN7629_c0_g1_i12,1.1093951540692
TRINITY_DN307_c0_g1::TRINITY_DN307_c0_g1_i3,-0.93427123950169
TRINITY_DN54879_c0_g1::TRINITY_DN54879_c0_g1_i2,0.72231136605299
TRINITY_DN6602_c0_g1::TRINITY_DN6602_c0_g1_i1,-0.589536361708402
TRINITY_DN6312_c0_g1::TRINITY_DN6312_c0_g1_i10,0.268994085645879
TRINITY_DN7899_c0_g1::TRINITY_DN7899_c0_g1_i14,-0.601998153921928
TRINITY_DN4393_c0_g1::TRINITY_DN4393_c0_g1_i3,1.09466466440548
TRINITY_DN7035_c0_g1::TRINITY_DN7035_c0_g1_i1,0.778048803148799
TRINITY_DN3478_c0_g1::TRINITY_DN3478_c0_g1_i9,0.663090589875723
TRINITY_DN43231_c0_g1::TRINITY_DN43231_c0_g1_i21,0.935542846743315
TRINITY_DN2505_c0_g2::TRINITY_DN2505_c0_g2_i2,1.19404482029982
TRINITY_DN2393_c3_g1::TRINITY_DN2393_c3_g1_i1,-0.461908923673955
TRINITY_DN13207_c0_g1::TRINITY_DN13207_c0_g1_i2,1.5621822048886
TRINITY_DN1519_c0_g1::TRINITY_DN1519_c0_g1_i3,-0.562240066194816
TRINITY_DN959_c0_g1::TRINITY_DN959_c0_g1_i16,-0.324031126933003
TRINITY_DN4041_c0_g1::TRINITY_DN4041_c0_g1_i28,0.646946922591767
TRINITY_DN5179_c0_g1::TRINITY_DN5179_c0_g1_i1,0.251132964646462
TRINITY_DN5179_c0_g1::TRINITY_DN5179_c0_g1_i5,0.251132964646462
TRINITY_DN8155_c1_g1::TRINITY_DN8155_c1_g1_i5,0.913678399696069
TRINITY_DN728_c1_g1::TRINITY_DN728_c1_g1_i6,0.333634507651486
TRINITY_DN12277_c0_g1::TRINITY_DN12277_c0_g1_i5,1.38436943321858
TRINITY_DN32836_c0_g1::TRINITY_DN32836_c0_g1_i12,0.992335559078061
TRINITY_DN1405_c0_g1::TRINITY_DN1405_c0_g1_i1,-0.425067778251607
TRINITY_DN34234_c0_g1::TRINITY_DN34234_c0_g1_i2,1.05058823974359
TRINITY_DN14890_c0_g1::TRINITY_DN14890_c0_g1_i28,-0.66974480419622
TRINITY_DN1598_c0_g1::TRINITY_DN1598_c0_g1_i1,-1.00278932354517
TRINITY_DN42_c0_g1::TRINITY_DN42_c0_g1_i4,-0.287800749287396
TRINITY_DN2998_c0_g1::TRINITY_DN2998_c0_g1_i3,-0.423208511334872
TRINITY_DN29287_c0_g1::TRINITY_DN29287_c0_g1_i4,1.38487589041499
TRINITY_DN4121_c0_g1::TRINITY_DN4121_c0_g1_i7,1.21647891116808
TRINITY_DN29287_c0_g1::TRINITY_DN29287_c0_g1_i13,1.38487589041499
TRINITY_DN6955_c0_g1::TRINITY_DN6955_c0_g1_i23,-0.287750883773234
TRINITY_DN885_c0_g1::TRINITY_DN885_c0_g1_i10,0.388171059082952
TRINITY_DN689_c0_g1::TRINITY_DN689_c0_g1_i22,-0.574873275517741
TRINITY_DN47_c0_g2::TRINITY_DN47_c0_g2_i18,-0.598130181440977
TRINITY_DN47_c0_g2::TRINITY_DN47_c0_g2_i17,-0.598130181440977
TRINITY_DN47_c0_g2::TRINITY_DN47_c0_g2_i1,-0.598130181440977
TRINITY_DN10800_c0_g1::TRINITY_DN10800_c0_g1_i11,1.26344152942683
TRINITY_DN47_c0_g2::TRINITY_DN47_c0_g2_i10,-0.598130181440977
TRINITY_DN47_c0_g2::TRINITY_DN47_c0_g2_i2,-0.598130181440977
TRINITY_DN47_c0_g2::TRINITY_DN47_c0_g2_i13,-0.598130181440977
TRINITY_DN1422_c0_g1::TRINITY_DN1422_c0_g1_i11,-0.43830272838985
TRINITY_DN9030_c0_g1::TRINITY_DN9030_c0_g1_i16,0.836315411560756
TRINITY_DN7135_c0_g1::TRINITY_DN7135_c0_g1_i17,-0.363220739009056
TRINITY_DN7135_c0_g1::TRINITY_DN7135_c0_g1_i13,-0.363220739009056
TRINITY_DN1376_c0_g1::TRINITY_DN1376_c0_g1_i2,-0.422675808759111
TRINITY_DN1841_c0_g1::TRINITY_DN1841_c0_g1_i7,-0.447286585335243
TRINITY_DN2439_c0_g1::TRINITY_DN2439_c0_g1_i1,0.604927399574684
TRINITY_DN2439_c0_g1::TRINITY_DN2439_c0_g1_i14,0.604927399574684
TRINITY_DN2439_c0_g1::TRINITY_DN2439_c0_g1_i16,0.604927399574684
TRINITY_DN648_c0_g1::TRINITY_DN648_c0_g1_i10,-0.425022609730033
TRINITY_DN10048_c0_g1::TRINITY_DN10048_c0_g1_i7,0.619867322007145
TRINITY_DN6297_c0_g2::TRINITY_DN6297_c0_g2_i1,1.9196834090698
TRINITY_DN7209_c0_g1::TRINITY_DN7209_c0_g1_i15,0.772149582444741
TRINITY_DN13693_c0_g1::TRINITY_DN13693_c0_g1_i10,-0.60793126553891
TRINITY_DN5220_c0_g1::TRINITY_DN5220_c0_g1_i11,-0.383032690822735
TRINITY_DN23253_c0_g1::TRINITY_DN23253_c0_g1_i10,0.801938907090337
TRINITY_DN2056_c0_g1::TRINITY_DN2056_c0_g1_i1,-0.420414057665003
TRINITY_DN2484_c0_g1::TRINITY_DN2484_c0_g1_i7,-0.535971389699428
TRINITY_DN6070_c4_g1::TRINITY_DN6070_c4_g1_i1,1.20205910230363
TRINITY_DN8643_c0_g1::TRINITY_DN8643_c0_g1_i10,1.00357168275198
TRINITY_DN8583_c1_g1::TRINITY_DN8583_c1_g1_i2,-0.262116543158937
TRINITY_DN4936_c0_g1::TRINITY_DN4936_c0_g1_i8,1.01341933295619
TRINITY_DN1297_c0_g1::TRINITY_DN1297_c0_g1_i9,0.875140483219255
TRINITY_DN2272_c0_g1::TRINITY_DN2272_c0_g1_i18,0.684131039720937
TRINITY_DN786_c0_g1::TRINITY_DN786_c0_g1_i19,-1.20209947164087
TRINITY_DN7817_c0_g1::TRINITY_DN7817_c0_g1_i5,2.22413948283719
TRINITY_DN201_c0_g1::TRINITY_DN201_c0_g1_i3,-0.485694798826901
TRINITY_DN201_c0_g1::TRINITY_DN201_c0_g1_i11,-0.485694798826901
TRINITY_DN21575_c0_g1::TRINITY_DN21575_c0_g1_i1,1.13203317378809
TRINITY_DN3349_c0_g1::TRINITY_DN3349_c0_g1_i15,0.86596948616048
TRINITY_DN3349_c0_g1::TRINITY_DN3349_c0_g1_i1,0.86596948616048
TRINITY_DN474_c0_g2::TRINITY_DN474_c0_g2_i8,-0.789616373339902
TRINITY_DN2241_c1_g1::TRINITY_DN2241_c1_g1_i1,0.374907740888248
TRINITY_DN3802_c0_g1::TRINITY_DN3802_c0_g1_i8,-0.641181237101407
TRINITY_DN3802_c0_g1::TRINITY_DN3802_c0_g1_i2,-0.641181237101407
TRINITY_DN9434_c0_g1::TRINITY_DN9434_c0_g1_i1,0.64531773214768
TRINITY_DN7763_c0_g1::TRINITY_DN7763_c0_g1_i3,1.11436266275394
TRINITY_DN4950_c0_g1::TRINITY_DN4950_c0_g1_i6,-0.450734733394089
TRINITY_DN2290_c0_g1::TRINITY_DN2290_c0_g1_i1,0.554808994852381
TRINITY_DN2097_c0_g1::TRINITY_DN2097_c0_g1_i37,0.794014980579579
TRINITY_DN21968_c0_g1::TRINITY_DN21968_c0_g1_i10,1.23464540642754
TRINITY_DN1126_c0_g1::TRINITY_DN1126_c0_g1_i2,-0.275682288868867
TRINITY_DN2442_c0_g1::TRINITY_DN2442_c0_g1_i21,-0.631962580230109
TRINITY_DN16021_c0_g1::TRINITY_DN16021_c0_g1_i5,1.39395804147329
TRINITY_DN11303_c0_g1::TRINITY_DN11303_c0_g1_i11,1.28511976108758
TRINITY_DN5104_c0_g1::TRINITY_DN5104_c0_g1_i5,0.7061210658216
TRINITY_DN2281_c0_g1::TRINITY_DN2281_c0_g1_i5,1.36172845312764
TRINITY_DN23856_c0_g1::TRINITY_DN23856_c0_g1_i6,1.04044000920774
TRINITY_DN1045_c0_g1::TRINITY_DN1045_c0_g1_i1,-0.475966796214113
TRINITY_DN1045_c0_g1::TRINITY_DN1045_c0_g1_i14,-0.475966796214113
TRINITY_DN10112_c0_g1::TRINITY_DN10112_c0_g1_i25,1.15527116291378
TRINITY_DN35659_c0_g1::TRINITY_DN35659_c0_g1_i1,1.65841282030465
TRINITY_DN5435_c0_g1::TRINITY_DN5435_c0_g1_i4,0.738222221153232
TRINITY_DN5435_c0_g1::TRINITY_DN5435_c0_g1_i10,0.738222221153232
TRINITY_DN12718_c0_g1::TRINITY_DN12718_c0_g1_i5,1.38604541392582
TRINITY_DN11135_c0_g1::TRINITY_DN11135_c0_g1_i7,1.30885533163033
TRINITY_DN11508_c1_g1::TRINITY_DN11508_c1_g1_i3,1.10372314678699
TRINITY_DN1676_c0_g1::TRINITY_DN1676_c0_g1_i18,-0.612916282785049
TRINITY_DN18723_c0_g1::TRINITY_DN18723_c0_g1_i7,1.02161373482178
TRINITY_DN26848_c1_g1::TRINITY_DN26848_c1_g1_i1,1.06162474603382
TRINITY_DN5962_c0_g1::TRINITY_DN5962_c0_g1_i1,1.06132015409661
TRINITY_DN5244_c0_g1::TRINITY_DN5244_c0_g1_i8,0.872315456039474
TRINITY_DN2111_c1_g1::TRINITY_DN2111_c1_g1_i7,-0.639962960709442
TRINITY_DN6657_c0_g1::TRINITY_DN6657_c0_g1_i2,0.242986770458622
TRINITY_DN13140_c0_g1::TRINITY_DN13140_c0_g1_i2,1.66493760676811
TRINITY_DN15716_c0_g1::TRINITY_DN15716_c0_g1_i11,0.999655329735309
TRINITY_DN49222_c0_g1::TRINITY_DN49222_c0_g1_i3,1.02688626705402
TRINITY_DN2926_c0_g1::TRINITY_DN2926_c0_g1_i1,-0.497420394169622
TRINITY_DN143_c0_g1::TRINITY_DN143_c0_g1_i13,0.736019953720279
TRINITY_DN4965_c0_g1::TRINITY_DN4965_c0_g1_i22,-0.923459668383698
TRINITY_DN2096_c0_g3::TRINITY_DN2096_c0_g3_i12,-0.629936756756689
TRINITY_DN1565_c0_g1::TRINITY_DN1565_c0_g1_i5,-0.704971475233748
TRINITY_DN1349_c0_g1::TRINITY_DN1349_c0_g1_i19,-0.390747712303436
TRINITY_DN11436_c0_g1::TRINITY_DN11436_c0_g1_i16,1.36797635662377
TRINITY_DN25640_c0_g1::TRINITY_DN25640_c0_g1_i1,0.900040276154193
TRINITY_DN7304_c0_g1::TRINITY_DN7304_c0_g1_i1,0.658478566728014
TRINITY_DN8604_c0_g1::TRINITY_DN8604_c0_g1_i10,1.57025402704842
TRINITY_DN104_c0_g1::TRINITY_DN104_c0_g1_i2,1.42954793571082
TRINITY_DN3317_c0_g1::TRINITY_DN3317_c0_g1_i8,1.21498850893967
TRINITY_DN6619_c0_g1::TRINITY_DN6619_c0_g1_i5,0.768898315200823
TRINITY_DN17073_c0_g1::TRINITY_DN17073_c0_g1_i13,1.24419544265766
TRINITY_DN295_c0_g1::TRINITY_DN295_c0_g1_i11,-0.562240342737522
TRINITY_DN4081_c0_g1::TRINITY_DN4081_c0_g1_i18,1.21770720156597
TRINITY_DN2062_c3_g1::TRINITY_DN2062_c3_g1_i3,0.83763639350669
TRINITY_DN10237_c0_g2::TRINITY_DN10237_c0_g2_i2,1.02976111972588
TRINITY_DN9566_c0_g1::TRINITY_DN9566_c0_g1_i1,3.88426138241729
TRINITY_DN5379_c0_g1::TRINITY_DN5379_c0_g1_i1,0.33819709757018
TRINITY_DN8994_c0_g1::TRINITY_DN8994_c0_g1_i1,0.441140547323995
TRINITY_DN71755_c0_g1::TRINITY_DN71755_c0_g1_i1,0.925971171689562
TRINITY_DN4832_c0_g1::TRINITY_DN4832_c0_g1_i1,-0.330427210994149
TRINITY_DN6916_c0_g1::TRINITY_DN6916_c0_g1_i12,-0.56750868115281
TRINITY_DN6916_c0_g1::TRINITY_DN6916_c0_g1_i10,-0.56750868115281
TRINITY_DN8614_c0_g1::TRINITY_DN8614_c0_g1_i1,0.322634151528691
TRINITY_DN341_c0_g1::TRINITY_DN341_c0_g1_i2,-0.276957882095629
TRINITY_DN6461_c0_g1::TRINITY_DN6461_c0_g1_i1,-0.406027430970582
TRINITY_DN1782_c0_g1::TRINITY_DN1782_c0_g1_i13,0.353502590158601
TRINITY_DN14521_c0_g1::TRINITY_DN14521_c0_g1_i14,0.976034510812256
TRINITY_DN5589_c0_g1::TRINITY_DN5589_c0_g1_i12,1.93520384572593
TRINITY_DN5589_c0_g1::TRINITY_DN5589_c0_g1_i8,1.93520384572593
TRINITY_DN7301_c0_g1::TRINITY_DN7301_c0_g1_i2,0.991691835134129
TRINITY_DN7301_c0_g1::TRINITY_DN7301_c0_g1_i7,0.991691835134129
TRINITY_DN1224_c0_g1::TRINITY_DN1224_c0_g1_i5,0.621470241261859
TRINITY_DN1545_c0_g1::TRINITY_DN1545_c0_g1_i11,0.418314708719694
TRINITY_DN5912_c0_g1::TRINITY_DN5912_c0_g1_i3,1.09306555693022
TRINITY_DN1370_c0_g1::TRINITY_DN1370_c0_g1_i8,-0.187829298410352
TRINITY_DN9220_c0_g1::TRINITY_DN9220_c0_g1_i6,-1.18897718444048
TRINITY_DN2764_c0_g1::TRINITY_DN2764_c0_g1_i12,1.45205784372715
TRINITY_DN9650_c0_g2::TRINITY_DN9650_c0_g2_i1,1.1502470226918
TRINITY_DN3240_c1_g1::TRINITY_DN3240_c1_g1_i5,0.987069054797319
TRINITY_DN39577_c0_g1::TRINITY_DN39577_c0_g1_i3,0.848905490960614
TRINITY_DN2004_c0_g1::TRINITY_DN2004_c0_g1_i12,0.696085756907886
TRINITY_DN12433_c0_g1::TRINITY_DN12433_c0_g1_i1,0.651043475523167
TRINITY_DN40261_c0_g1::TRINITY_DN40261_c0_g1_i4,1.13960724475687
TRINITY_DN3010_c0_g1::TRINITY_DN3010_c0_g1_i11,1.01624959132639
TRINITY_DN2975_c0_g1::TRINITY_DN2975_c0_g1_i17,-0.59186202823941
TRINITY_DN6916_c0_g1::TRINITY_DN6916_c0_g1_i13,-0.5675174549442
TRINITY_DN21333_c0_g1::TRINITY_DN21333_c0_g1_i11,-0.316456802102316
TRINITY_DN82540_c0_g1::TRINITY_DN82540_c0_g1_i4,-1.41834962246954
TRINITY_DN2286_c0_g1::TRINITY_DN2286_c0_g1_i17,0.319341789379137
TRINITY_DN3472_c4_g1::TRINITY_DN3472_c4_g1_i14,1.06411144886315
TRINITY_DN900_c0_g1::TRINITY_DN900_c0_g1_i9,-1.33533611646214
TRINITY_DN14581_c0_g1::TRINITY_DN14581_c0_g1_i11,1.7270952649599
TRINITY_DN4387_c0_g1::TRINITY_DN4387_c0_g1_i1,-0.476269161152029
TRINITY_DN8862_c0_g1::TRINITY_DN8862_c0_g1_i2,-0.46311972443644
TRINITY_DN4387_c0_g1::TRINITY_DN4387_c0_g1_i18,-0.476269161152029
TRINITY_DN3674_c0_g1::TRINITY_DN3674_c0_g1_i4,0.459415354048214
TRINITY_DN11743_c0_g1::TRINITY_DN11743_c0_g1_i3,0.950091583466765
TRINITY_DN1894_c0_g1::TRINITY_DN1894_c0_g1_i3,-0.327894302474303
TRINITY_DN20667_c0_g1::TRINITY_DN20667_c0_g1_i1,1.00931674189998
TRINITY_DN10530_c0_g1::TRINITY_DN10530_c0_g1_i2,0.825191385829675
TRINITY_DN5307_c0_g1::TRINITY_DN5307_c0_g1_i1,0.972558777132596
TRINITY_DN5552_c0_g1::TRINITY_DN5552_c0_g1_i2,0.648244828426728
TRINITY_DN5059_c0_g1::TRINITY_DN5059_c0_g1_i11,0.388373070237949
TRINITY_DN8060_c0_g1::TRINITY_DN8060_c0_g1_i1,-0.448675188795968
TRINITY_DN10030_c0_g1::TRINITY_DN10030_c0_g1_i7,-0.470867241646993
TRINITY_DN222_c0_g1::TRINITY_DN222_c0_g1_i20,0.958252036553747
TRINITY_DN20877_c0_g1::TRINITY_DN20877_c0_g1_i8,1.31745254065096
TRINITY_DN5572_c0_g1::TRINITY_DN5572_c0_g1_i2,0.587111621309433
TRINITY_DN4359_c1_g1::TRINITY_DN4359_c1_g1_i4,-0.497873872143089
TRINITY_DN9517_c0_g1::TRINITY_DN9517_c0_g1_i10,-0.61384194881615
TRINITY_DN25633_c0_g1::TRINITY_DN25633_c0_g1_i22,-0.676168138725635
TRINITY_DN9163_c0_g1::TRINITY_DN9163_c0_g1_i20,0.887611102445229
TRINITY_DN15395_c0_g1::TRINITY_DN15395_c0_g1_i2,0.994997463140576
TRINITY_DN5184_c0_g1::TRINITY_DN5184_c0_g1_i9,-0.481987425144941
TRINITY_DN2388_c0_g1::TRINITY_DN2388_c0_g1_i19,0.982412093712659
TRINITY_DN76909_c0_g1::TRINITY_DN76909_c0_g1_i10,1.36787818221518
TRINITY_DN2040_c0_g1::TRINITY_DN2040_c0_g1_i13,-0.381175794714521
TRINITY_DN2040_c0_g1::TRINITY_DN2040_c0_g1_i2,-0.381175794714521
TRINITY_DN9344_c0_g1::TRINITY_DN9344_c0_g1_i5,0.279386836551191
TRINITY_DN351_c0_g1::TRINITY_DN351_c0_g1_i14,0.607859062408121
TRINITY_DN3335_c0_g1::TRINITY_DN3335_c0_g1_i2,0.789278406114144
TRINITY_DN8564_c0_g1::TRINITY_DN8564_c0_g1_i7,-0.523721036162882
TRINITY_DN2473_c0_g1::TRINITY_DN2473_c0_g1_i7,0.59402943901903
TRINITY_DN39030_c0_g1::TRINITY_DN39030_c0_g1_i2,1.22196034890903
TRINITY_DN578_c0_g1::TRINITY_DN578_c0_g1_i3,-0.764333133485451
TRINITY_DN1450_c0_g1::TRINITY_DN1450_c0_g1_i12,-0.382682029872358
TRINITY_DN2548_c0_g1::TRINITY_DN2548_c0_g1_i7,-0.395775579787835
TRINITY_DN1579_c0_g1::TRINITY_DN1579_c0_g1_i7,1.41650675035014
TRINITY_DN5130_c0_g1::TRINITY_DN5130_c0_g1_i2,-0.460435883051471
TRINITY_DN2085_c0_g1::TRINITY_DN2085_c0_g1_i19,0.405133022813617
TRINITY_DN5114_c0_g1::TRINITY_DN5114_c0_g1_i9,1.46178547695187
TRINITY_DN376_c0_g1::TRINITY_DN376_c0_g1_i3,-0.310255992080675
TRINITY_DN4969_c0_g1::TRINITY_DN4969_c0_g1_i8,-0.205690660565513
TRINITY_DN19604_c0_g1::TRINITY_DN19604_c0_g1_i1,0.919034028499205
TRINITY_DN4278_c0_g1::TRINITY_DN4278_c0_g1_i1,-0.356303025962489
TRINITY_DN3631_c0_g1::TRINITY_DN3631_c0_g1_i19,-0.716673551591723
TRINITY_DN7832_c0_g1::TRINITY_DN7832_c0_g1_i2,-0.415604300113448
TRINITY_DN2367_c0_g1::TRINITY_DN2367_c0_g1_i3,0.710613472871614
TRINITY_DN11660_c0_g1::TRINITY_DN11660_c0_g1_i1,0.940003854397568
TRINITY_DN11660_c0_g1::TRINITY_DN11660_c0_g1_i4,0.940003854397568
TRINITY_DN4291_c0_g1::TRINITY_DN4291_c0_g1_i1,0.468473135996094
TRINITY_DN12886_c0_g1::TRINITY_DN12886_c0_g1_i5,1.22882258551915
TRINITY_DN7874_c1_g1::TRINITY_DN7874_c1_g1_i8,1.07689846712622
TRINITY_DN2519_c0_g1::TRINITY_DN2519_c0_g1_i10,-0.468886833853509
TRINITY_DN440_c4_g1::TRINITY_DN440_c4_g1_i8,1.48919774308229
TRINITY_DN1864_c0_g2::TRINITY_DN1864_c0_g2_i1,0.996433682238846
TRINITY_DN15593_c0_g1::TRINITY_DN15593_c0_g1_i12,-2.19154872166552
TRINITY_DN56806_c0_g1::TRINITY_DN56806_c0_g1_i6,1.01011351940972
TRINITY_DN24352_c0_g1::TRINITY_DN24352_c0_g1_i5,0.996241281832093
TRINITY_DN24093_c0_g1::TRINITY_DN24093_c0_g1_i5,0.835396728901466
TRINITY_DN14239_c0_g1::TRINITY_DN14239_c0_g1_i5,-1.51999585388488
TRINITY_DN6811_c0_g2::TRINITY_DN6811_c0_g2_i2,-0.336604560009969
TRINITY_DN6811_c0_g2::TRINITY_DN6811_c0_g2_i3,-0.336604560009969
TRINITY_DN508_c1_g1::TRINITY_DN508_c1_g1_i7,0.819583937747602
TRINITY_DN14820_c0_g1::TRINITY_DN14820_c0_g1_i9,1.16091416057817
TRINITY_DN2591_c1_g1::TRINITY_DN2591_c1_g1_i1,1.35051237300791
TRINITY_DN8073_c0_g2::TRINITY_DN8073_c0_g2_i2,-1.66709631728444
TRINITY_DN11049_c0_g1::TRINITY_DN11049_c0_g1_i2,0.886222844740148
TRINITY_DN272_c0_g1::TRINITY_DN272_c0_g1_i4,-0.830271971700312
TRINITY_DN221_c8_g1::TRINITY_DN221_c8_g1_i4,-0.666435831947398
TRINITY_DN1178_c0_g1::TRINITY_DN1178_c0_g1_i5,0.52480970339303
TRINITY_DN3739_c0_g1::TRINITY_DN3739_c0_g1_i6,0.87620066355837
TRINITY_DN24937_c0_g1::TRINITY_DN24937_c0_g1_i11,0.887548106810054
